round,lap_number,compound,tyre_life,position_at_lap,driver_id,lap_time_seconds
6,56.0,MEDIUM,25.0,15.0,alonso,92.277
6,1.0,,,8.0,leclerc,100.561
6,2.0,,,8.0,leclerc,116.383
6,3.0,,,8.0,leclerc,121.385
6,4.0,,,8.0,leclerc,92.763
6,5.0,,,8.0,leclerc,92.509
6,6.0,,,8.0,leclerc,93.363
6,7.0,,,8.0,leclerc,93.047
6,8.0,,,8.0,leclerc,93.415
6,9.0,,,8.0,leclerc,93.033
6,10.0,,,8.0,leclerc,92.85
6,11.0,,,8.0,leclerc,93.558
6,12.0,,,8.0,leclerc,93.096
6,13.0,,,8.0,leclerc,93.112
6,14.0,,,8.0,leclerc,93.6
6,15.0,,,8.0,leclerc,93.409
6,16.0,,,8.0,leclerc,93.207
6,17.0,,,8.0,leclerc,93.05
6,18.0,,,8.0,leclerc,93.269
6,19.0,,,8.0,leclerc,92.61
6,20.0,,,8.0,leclerc,92.671
6,21.0,,,8.0,leclerc,92.673
6,22.0,,,8.0,leclerc,92.735
6,23.0,,,8.0,leclerc,92.685
6,24.0,,,8.0,leclerc,92.858
6,25.0,MEDIUM,1.0,7.0,leclerc,92.417
6,26.0,MEDIUM,2.0,6.0,leclerc,92.749
6,27.0,MEDIUM,3.0,4.0,leclerc,92.452
6,28.0,MEDIUM,4.0,4.0,leclerc,92.228
6,29.0,MEDIUM,5.0,4.0,leclerc,131.178
6,30.0,MEDIUM,6.0,7.0,leclerc,106.616
6,31.0,MEDIUM,7.0,8.0,leclerc,93.623
6,32.0,MEDIUM,8.0,8.0,leclerc,91.641
6,33.0,HARD,1.0,8.0,leclerc,120.821
6,34.0,HARD,2.0,7.0,leclerc,90.813
6,35.0,HARD,3.0,7.0,leclerc,90.461
6,36.0,HARD,4.0,7.0,leclerc,90.724
6,37.0,HARD,5.0,7.0,leclerc,90.97
6,38.0,HARD,6.0,8.0,leclerc,92.29
6,39.0,HARD,7.0,8.0,leclerc,91.324
6,40.0,HARD,8.0,8.0,leclerc,91.022
6,41.0,HARD,9.0,8.0,leclerc,91.236
6,42.0,HARD,10.0,8.0,leclerc,91.097
6,43.0,HARD,11.0,8.0,leclerc,91.258
6,44.0,HARD,12.0,8.0,leclerc,91.057
6,45.0,HARD,13.0,8.0,leclerc,91.167
6,46.0,HARD,14.0,8.0,leclerc,91.334
6,47.0,HARD,15.0,8.0,leclerc,90.984
6,48.0,HARD,16.0,8.0,leclerc,90.888
6,49.0,HARD,17.0,8.0,leclerc,90.849
6,50.0,HARD,18.0,8.0,leclerc,90.828
6,51.0,HARD,19.0,8.0,leclerc,90.557
6,52.0,HARD,20.0,7.0,leclerc,90.975
6,53.0,HARD,21.0,7.0,leclerc,90.551
6,54.0,HARD,22.0,7.0,leclerc,90.496
6,55.0,HARD,23.0,7.0,leclerc,90.601
6,56.0,HARD,24.0,7.0,leclerc,90.707
6,57.0,HARD,25.0,7.0,leclerc,90.867
6,1.0,,,15.0,stroll,103.734
6,2.0,,,15.0,stroll,124.499
6,3.0,,,15.0,stroll,116.297
6,4.0,,,15.0,stroll,93.892
6,5.0,,,15.0,stroll,93.896
6,6.0,,,15.0,stroll,93.212
6,7.0,,,15.0,stroll,93.581
6,8.0,,,15.0,stroll,93.469
6,9.0,,,15.0,stroll,93.621
6,10.0,,,15.0,stroll,93.843
6,11.0,,,15.0,stroll,93.678
6,12.0,,,15.0,stroll,93.547
6,13.0,,,15.0,stroll,93.825
6,14.0,,,15.0,stroll,94.221
6,15.0,,,15.0,stroll,93.694
6,16.0,,,15.0,stroll,93.913
6,17.0,,,15.0,stroll,93.859
6,18.0,,,15.0,stroll,93.59
6,19.0,,,14.0,stroll,93.545
6,20.0,,,17.0,stroll,98.388
6,21.0,,,18.0,stroll,106.462
6,22.0,,,18.0,stroll,92.538
6,23.0,,,18.0,stroll,93.019
6,24.0,HARD,2.0,18.0,stroll,93.004
6,25.0,HARD,3.0,18.0,stroll,92.687
6,26.0,HARD,4.0,18.0,stroll,92.634
6,27.0,HARD,5.0,18.0,stroll,92.527
6,28.0,HARD,6.0,17.0,stroll,106.25
6,29.0,HARD,7.0,17.0,stroll,120.032
6,30.0,HARD,8.0,16.0,stroll,92.804
6,31.0,HARD,9.0,16.0,stroll,92.974
6,32.0,HARD,10.0,16.0,stroll,102.783
6,33.0,HARD,11.0,16.0,stroll,109.78
6,34.0,HARD,12.0,16.0,stroll,92.189
6,35.0,HARD,13.0,16.0,stroll,92.333
6,36.0,HARD,14.0,16.0,stroll,92.387
6,37.0,HARD,15.0,16.0,stroll,92.999
6,38.0,HARD,16.0,16.0,stroll,92.298
6,39.0,HARD,17.0,16.0,stroll,92.237
6,40.0,HARD,18.0,16.0,stroll,92.166
6,41.0,HARD,19.0,16.0,stroll,92.181
6,42.0,HARD,20.0,16.0,stroll,92.205
6,43.0,HARD,21.0,16.0,stroll,92.19
6,44.0,HARD,22.0,16.0,stroll,92.353
6,45.0,HARD,23.0,16.0,stroll,94.538
6,46.0,HARD,24.0,16.0,stroll,94.595
6,47.0,HARD,25.0,16.0,stroll,92.662
6,48.0,HARD,26.0,16.0,stroll,92.521
6,49.0,HARD,27.0,16.0,stroll,92.044
6,50.0,HARD,28.0,16.0,stroll,91.769
6,51.0,HARD,29.0,16.0,stroll,92.029
6,52.0,HARD,30.0,16.0,stroll,92.28
6,53.0,HARD,31.0,16.0,stroll,92.266
6,54.0,HARD,32.0,16.0,stroll,92.186
6,55.0,HARD,33.0,16.0,stroll,92.076
6,56.0,HARD,34.0,16.0,stroll,92.447
6,1.0,,,9.0,tsunoda,101.207
6,2.0,,,9.0,tsunoda,116.508
6,3.0,,,9.0,tsunoda,121.976
6,4.0,,,9.0,tsunoda,92.955
6,5.0,,,9.0,tsunoda,92.945
6,6.0,,,9.0,tsunoda,93.036
6,7.0,,,9.0,tsunoda,93.076
6,8.0,,,9.0,tsunoda,93.187
6,9.0,,,9.0,tsunoda,93.272
6,10.0,,,9.0,tsunoda,93.145
6,11.0,,,9.0,tsunoda,93.219
6,12.0,,,9.0,tsunoda,93.239
6,13.0,,,9.0,tsunoda,93.225
6,14.0,,,9.0,tsunoda,93.105
6,15.0,,,9.0,tsunoda,93.489
6,16.0,,,9.0,tsunoda,93.366
6,17.0,,,9.0,tsunoda,93.213
6,18.0,,,9.0,tsunoda,93.325
6,19.0,,,9.0,tsunoda,93.148
6,20.0,,,9.0,tsunoda,93.15
6,21.0,,,9.0,tsunoda,92.758
6,22.0,,,9.0,tsunoda,92.829
6,23.0,,,9.0,tsunoda,92.855
6,24.0,,,9.0,tsunoda,92.673
6,25.0,MEDIUM,1.0,8.0,tsunoda,92.528
6,26.0,MEDIUM,2.0,7.0,tsunoda,92.634
6,27.0,MEDIUM,3.0,6.0,tsunoda,97.38
6,28.0,MEDIUM,4.0,12.0,tsunoda,115.106
6,29.0,MEDIUM,5.0,12.0,tsunoda,122.748
6,30.0,MEDIUM,6.0,11.0,tsunoda,91.531
6,31.0,MEDIUM,7.0,11.0,tsunoda,91.698
6,32.0,MEDIUM,8.0,11.0,tsunoda,93.002
6,33.0,HARD,1.0,11.0,tsunoda,118.586
6,34.0,HARD,2.0,10.0,tsunoda,91.393
6,35.0,HARD,3.0,10.0,tsunoda,91.41
6,36.0,HARD,4.0,10.0,tsunoda,91.287
6,37.0,HARD,5.0,10.0,tsunoda,91.495
6,38.0,HARD,6.0,10.0,tsunoda,91.199
6,39.0,HARD,7.0,10.0,tsunoda,91.557
6,40.0,HARD,8.0,10.0,tsunoda,91.328
6,41.0,HARD,9.0,10.0,tsunoda,91.345
6,42.0,HARD,10.0,10.0,tsunoda,91.211
6,43.0,HARD,11.0,10.0,tsunoda,91.229
6,44.0,HARD,12.0,10.0,tsunoda,91.183
6,45.0,HARD,13.0,10.0,tsunoda,91.335
6,46.0,HARD,14.0,10.0,tsunoda,91.427
6,47.0,HARD,15.0,10.0,tsunoda,91.046
6,48.0,HARD,16.0,10.0,tsunoda,91.528
6,49.0,HARD,17.0,10.0,tsunoda,91.131
6,50.0,HARD,18.0,10.0,tsunoda,91.363
6,51.0,HARD,19.0,10.0,tsunoda,91.179
6,52.0,HARD,20.0,10.0,tsunoda,91.237
6,53.0,HARD,21.0,10.0,tsunoda,91.267
6,54.0,HARD,22.0,10.0,tsunoda,91.341
6,55.0,HARD,23.0,10.0,tsunoda,90.964
6,56.0,HARD,24.0,10.0,tsunoda,91.401
6,57.0,HARD,25.0,10.0,tsunoda,91.051
6,1.0,,,5.0,albon,98.782
6,2.0,,,5.0,albon,113.64
6,3.0,,,5.0,albon,123.54
6,4.0,,,6.0,albon,93.079
6,5.0,,,7.0,albon,93.836
6,6.0,,,7.0,albon,93.206
6,7.0,,,7.0,albon,92.982
6,8.0,,,7.0,albon,93.117
6,9.0,,,7.0,albon,93.014
6,10.0,,,7.0,albon,92.834
6,11.0,,,7.0,albon,93.569
6,12.0,,,7.0,albon,93.515
6,13.0,,,7.0,albon,93.031
6,14.0,,,6.0,albon,92.701
6,15.0,,,6.0,albon,92.968
6,16.0,,,6.0,albon,92.612
6,17.0,,,6.0,albon,92.506
6,18.0,,,6.0,albon,92.648
6,19.0,,,6.0,albon,92.736
6,20.0,,,6.0,albon,92.601
6,21.0,,,6.0,albon,92.551
6,22.0,,,6.0,albon,92.39
6,23.0,,,6.0,albon,92.397
6,24.0,,,6.0,albon,92.43
6,25.0,MEDIUM,1.0,5.0,albon,92.076
6,26.0,MEDIUM,2.0,5.0,albon,97.279
6,27.0,MEDIUM,3.0,9.0,albon,105.269
6,28.0,MEDIUM,4.0,8.0,albon,98.254
6,29.0,MEDIUM,5.0,7.0,albon,124.258
6,30.0,MEDIUM,6.0,6.0,albon,91.203
6,31.0,MEDIUM,7.0,5.0,albon,91.071
6,32.0,MEDIUM,8.0,5.0,albon,91.514
6,33.0,HARD,1.0,5.0,albon,119.283
6,34.0,HARD,2.0,5.0,albon,90.608
6,35.0,HARD,3.0,5.0,albon,91.143
6,36.0,HARD,4.0,5.0,albon,90.799
6,37.0,HARD,5.0,5.0,albon,91.111
6,38.0,HARD,6.0,5.0,albon,91.363
6,39.0,HARD,7.0,5.0,albon,91.351
6,40.0,HARD,8.0,5.0,albon,91.181
6,41.0,HARD,9.0,5.0,albon,90.975
6,42.0,HARD,10.0,5.0,albon,91.389
6,43.0,HARD,11.0,5.0,albon,91.172
6,44.0,HARD,12.0,5.0,albon,91.169
6,45.0,HARD,13.0,5.0,albon,91.122
6,46.0,HARD,14.0,5.0,albon,91.073
6,47.0,HARD,15.0,5.0,albon,91.012
6,48.0,HARD,16.0,5.0,albon,91.055
6,49.0,HARD,17.0,5.0,albon,90.839
6,50.0,HARD,18.0,5.0,albon,90.95
6,51.0,HARD,19.0,5.0,albon,90.687
6,52.0,HARD,20.0,5.0,albon,90.684
6,53.0,HARD,21.0,5.0,albon,90.688
6,54.0,HARD,22.0,5.0,albon,90.657
6,55.0,HARD,23.0,5.0,albon,90.482
6,56.0,HARD,24.0,5.0,albon,90.675
6,57.0,HARD,25.0,5.0,albon,90.577
6,1.0,,,14.0,hulkenberg,103.306
6,2.0,,,14.0,hulkenberg,122.663
6,3.0,,,14.0,hulkenberg,117.784
6,4.0,,,14.0,hulkenberg,94.181
6,5.0,,,14.0,hulkenberg,93.552
6,6.0,,,14.0,hulkenberg,93.311
6,7.0,,,14.0,hulkenberg,93.576
6,8.0,,,14.0,hulkenberg,93.415
6,9.0,,,14.0,hulkenberg,93.517
6,10.0,,,14.0,hulkenberg,93.584
6,11.0,,,14.0,hulkenberg,93.736
6,12.0,,,14.0,hulkenberg,93.441
